track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4
561jH07mF1jHuk7KlaeF0s,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,4
5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,4
3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4
4woTEX1wYOTGDqNXuavlRC,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4
4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4
15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4
3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4
7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4
7Ie9W94M7OjPoZVV216Xus,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5
7EOBY5TowmAjt1aZDkk8TG,0.548,0.889,3,-4.46,0,0.0911,0.243,3.15e-05,0.067,0.78,122.054,4
3U8SC1EPbjxj1iM487HpOD,0.764,0.869,0,-3.258,0,0.188,0.0384,0.103,0.0382,0.589,121.949,4
47be1PBXKN0QYD9AVKVKaX,0.553,0.823,4,-4.617,0,0.0266,7.86e-05,0.00205,0.118,0.212,105.519,4
3VGwbt4vVuIRCOE8mfGnPB,0.733,0.809,4,-5.314,0,0.0434,0.00599,0.0201,0.323,0.651,118.004,4
3ytvNuVx4Ksw4Y6XRN1jKl,0.664,0.822,10,-4.682,0,0.0379,0.0259,0.0,0.102,0.911,107.978,4
7biquJ6df0LkyaBRi5VwzN,0.641,0.904,8,-9.855,1,0.0407,0.0017,0.533,0.314,0.499,121.994,4
7l8LdcyamlNjp7WaLlf5UR,0.679,0.816,1,-5.176,1,0.0486,0.04,0.00168,0.135,0.864,122.01,4
1JInXrzIeQGKk1U7kHvBsK,0.561,0.398,1,-7.844,0,0.0444,0.676,4.04e-06,0.106,0.181,95.041,4
62cQscrY1cIftkKZgcCnC8,0.549,0.958,11,-4.323,0,0.0947,0.000319,9.15e-05,0.608,0.617,180.047,4
0TeCMpeOCyYaI8v4SXxvdx,0.664,0.931,9,-4.022,0,0.0762,0.00735,0.00011,0.51,0.657,121.99,4
5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
58ge6dfP91o9oXMzq3XkIS,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,4
086myS9r57YsLbJpU0TgK9,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
2AT8iROs4FQueDv2c8q2KE,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4
7e8utCy2JlSB8dRHKi49xM,0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,4
0NdTUS4UiNYCNn5FgVqKQY,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,4
7nzsY8vlnKdvGOEE0rjAXZ,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4
2LGdO5MtFdyphi2EihANZG,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4
2fyIS6GXMgUcSv4oejx63f,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,4
3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
1mea3bSkSGXuIRvnydlB5b,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4
7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3
0FDzzruyVECATHXKHFs9eJ,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4
6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4
46HNZY1i7O6jwTA7Slo2PI,0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,4
7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4
003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4
6PwjJ58I4t7Mae9xfZ9l9v,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,4
70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4
1sTsuZTdANkiFd7T34H3nb,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4
5vollujufHY0jMZxx77VWr,0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,4
7cX4PJz1old9fyFI8RlfgW,0.543,0.917,1,-3.391,1,0.0444,0.00572,7.76e-05,0.104,0.329,132.246,4
3KANrKOFYyAxfjQJHkgBdb,0.346,0.965,3,-4.255,0,0.146,0.000461,0.012,0.214,0.384,125.043,4
3XV77GNuIPYff6T7bzjYy9,0.539,0.928,10,-1.9,0,0.0665,0.0284,3.3e-05,0.14,0.507,113.468,4
5aWhs651KYM26HYM16kRdk,0.606,0.942,6,-2.598,0,0.115,0.0737,2.23e-06,0.0709,0.519,106.02,4
2aZ2Co4NeQRsqWcU930zHT,0.51,0.802,5,-4.903,1,0.0561,0.0917,0.0136,0.109,0.24,185.927,4
0NZPBYD5qbEWRs3PrGiRkT,0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,4
22dUzMFttcR3uU17NcOAIv,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,4
7795WJLVKJoAyVoOtCWqXN,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4
1mXVgsBdtIVeCLJnSnmtdV,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4
5Nm9ERjJZ5oyfXZTECKmRt,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4
3xgT3xIlFGqZjYW9QlhJWp,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,4
2TeLIzFBe3hxkPR5FIQZut,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,4
7t3Xdbufg7q2onVsR8RBdY,0.584,0.408,1,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,4
3xY5aYJcdvZX9xQxNd02ku,0.736,0.754,4,-5.457,1,0.0443,0.033,0.000599,0.0731,0.648,128.046,4
5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4
5Z9KJZvQzH6PFmb8SNkxuk,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,4
1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,4
0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4
38T0tPVZHcPZyhtOcCP7pF,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,4
2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4
0F7FA14euOIX8KcbEturGH,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4
6zFMeegAMYQo0mt8rXtrli,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,4
1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,4
6btdl1Vl6Ta5lUwUSOFW2H,0.549,0.643,9,-6.808,1,0.0543,0.0792,1.21e-05,0.107,0.123,174.041,4
6bpq1jGkVz66Q3LYeoXdjZ,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,4
7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4
6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4
7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,4
5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,4
4a9tbd947vo9K8Vti9JwcI,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,4
5ln5yQdUywVbf8HhFsOcd6,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,4
7y9iMe8SOB6z3NoHE2OfXl,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4
3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,4
3l6LBCOL9nPsSY29TUY2VE,0.431,0.736,9,-8.282,0,0.0755,0.00942,3.19e-05,0.185,0.139,83.627,4
7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,4
06Qo2fYR2KS1F7bL338iVT,0.781,0.655,2,-7.073,0,0.0457,0.114,0.00249,0.103,0.493,113.031,4
01aTsQoKoeXofSTvKuunzv,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
7zsXy7vlHdItvUSH8EwQss,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,4
500mvzh7TRZ0YdnVeHhj8b,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,4
5dSWNkk66Gez4AM1kpZPiu,0.795,0.885,8,-4.13,1,0.0715,0.0375,0.00638,0.292,0.46,126.037,4
3Q6T5Xwf39j9HTQwUZERMT,0.6,0.792,11,-4.044,0,0.0645,0.121,0.0,0.158,0.718,97.522,3
4TsTyEmNd6EoGV6jaNIO3e,0.739,0.814,7,-4.414,0,0.1,0.133,9.83e-06,0.126,0.483,119.041,4
3j9o0zUoyGNXkijNSyRyBI,0.819,0.759,10,-4.115,0,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,4
5HadIAY3Oray8VKuv3shgQ,0.707,0.969,9,-5.181,1,0.0882,0.129,0.876,0.0913,0.251,129.984,4
6tgEc2O1uFHcZDKPoo6PC8,0.647,0.732,2,-5.846,1,0.0891,0.0846,0.0,0.597,0.548,67.295,3
4P0osvTXoSYZZC2n8IFH3c,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,4
4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4
7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,4
4cktbXiXOapiLBMprHFErI,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,4
2iuZJX9X9P0GKaE93xcPjk,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,4
6ECp64rv50XVz93WvxXMGF,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,4
2bL2gyO6kBdLkNSkxXNh6x,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4
4llK75pXNWZz6KAho2Gp16,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4
4XNrMwGx1SqP01sqkGTDmo,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,4
5zFglKYiknIxks8geR8rcL,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,4
0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,4
2Y8hY4rRRQQjdaZkkwzpd9,0.791,0.839,0,-2.887,1,0.0424,0.0849,0.0,0.193,0.349,116.991,4
4hTErxf8ZqFNGH0hZqEoAI,0.828,0.521,10,-5.583,1,0.137,0.858,0.0,0.13,0.369,106.009,4
0B3FovCVaGKS5w1FTidEUP,0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703,5
3mRlFZHUyvJbPTlkzg4LyJ,0.782,0.5,5,-6.473,0,0.0611,0.342,1.88e-05,0.133,0.28,102.008,4
6OboXrS1zbfCmh7uDFCIQ5,0.759,0.9,1,-1.999,0,0.0419,0.00571,5.13e-05,0.294,0.389,127.999,4
0kUz4NuENHYVUChlthlNaB,0.393,0.724,4,-5.54,1,0.0825,0.0676,0.0,0.205,0.147,89.684,5
2HhJ0b1AwX5Vgcnf3zzx1p,0.693,0.494,1,-7.252,0,0.108,0.139,0.000187,0.111,0.302,135.022,4
691df0fYjhhszUgQH3FGvP,0.706,0.558,7,-5.253,1,0.0525,0.0792,0.0,0.162,0.212,112.975,4
7EmpNWqGjNcHdT3FXRopIP,0.941,0.463,8,-5.993,1,0.113,0.0247,5.53e-05,0.192,0.312,127.003,4
32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4
02dRkCEc8Q5ch4TTcnLxOn,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,4
6kopmMZiyLmw7h66uXcXR7,0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,4
5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4
4XWaUb7mKRcJR5RPp4IIDr,0.581,0.674,8,-7.09,1,0.033,0.00187,3.01e-06,0.128,0.488,143.005,4
0uBZ6Yk2k7QFkTEKdkqrKB,0.629,0.6,6,-9.074,0,0.0335,0.101,0.369,0.0974,0.509,114.962,4
2jUO4Rbw8VizhpHS63jrq4,0.688,0.729,4,-6.56,0,0.0573,0.437,0.00369,0.0928,0.469,110.055,4
5Uw7Dut2lZfexn3Y09swpf,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,4
4WimB4Ei0LU3MotHhL3kBL,0.727,0.961,4,-3.761,0,0.098,0.0278,7.85e-06,0.334,0.8,105.031,4
2NmNknhvFBq8DKGsj1DE7I,0.642,0.901,1,-3.688,0,0.0773,0.0168,1.97e-06,0.0887,0.352,100.039,4
698ItKASDavgwZ3WjaWjtz,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,4
28VbwtsYnj85UEODGpQRem,0.673,0.659,3,-4.493,0,0.0439,0.539,0.0,0.129,0.628,88.011,4
3abKAw6reL2U3vhAe98ZsY,0.752,0.774,8,-4.379,1,0.0532,0.142,8.3e-06,0.0993,0.625,113.935,4
2DGa7iaidT5s0qnINlwMjJ,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,4
5BKJAuVMDyrFvUTo4dIaiK,0.573,0.264,5,-8.955,1,0.0365,0.827,1.71e-05,0.103,0.379,129.791,4
1P7hMSbpJOQy58eC78qx7s,0.509,0.691,9,-5.199,0,0.0446,0.0304,0.0,0.151,0.376,129.827,4
3BomnHfqKZCdPJC9bkGBjE,0.522,0.697,1,-5.288,0,0.103,0.0291,0.0,0.319,0.235,169.775,4
3LlmKSHR3Rs0Y3KHQLAYDk,0.673,0.914,10,-3.962,1,0.0496,0.229,0.000478,0.186,0.183,97.021,4
6SRWhUJcD2YKahCwHavz3X,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,4
1rBTBbtkJlSDk78gg8Dw9F,0.59,0.681,5,-7.289,1,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,4
7IyXWSZclfpkZwomSYsaZ4,0.801,0.489,11,-7.136,0,0.0614,0.0446,0.0,0.167,0.625,92.009,4
21BLgmefG8Mw4HOOekeoLU,0.784,0.621,1,-7.563,1,0.0564,0.0234,0.00125,0.0903,0.214,99.988,4
30LEebtSLCqdYcUOFNs8gx,0.66,0.65,2,-7.157,1,0.072,0.0274,0.0,0.0968,0.322,155.972,4
5BYtxgPXYuGR7hNvccznKl,0.765,0.797,2,-6.888,1,0.0518,0.00967,0.0,0.0717,0.558,104.959,4
0Wqlr9dWiTejGMNqF0RHCv,0.615,0.555,4,-9.151,0,0.0328,0.517,0.0,0.121,0.322,137.06,4
0YAjTSLocC0d67HCRBoDit,0.671,0.661,5,-7.947,0,0.0896,0.203,0.0,0.0845,0.357,109.034,4
7oFzHRjc7flCxW4XdBZ5HC,0.774,0.782,5,-4.763,1,0.051,0.00488,0.00792,0.0679,0.834,109.991,4
2fCfXwzXLfP7FBZrQQPdSk,0.75,0.723,7,-5.858,0,0.0691,0.0986,8.71e-05,0.13,0.582,156.037,4
0osAZcmlMT8PqH30keWM0q,0.705,0.768,6,-4.222,0,0.0387,0.048,0.0068,0.113,0.569,110.023,4
7J4FrEtL1Tb5yqRNiAx4gw,0.688,0.759,9,-6.638,0,0.0759,0.0898,0.00536,0.0743,0.56,128.015,4
3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4
7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,4
0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4
0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4
161DnLWsx1i3u1JT05lzqU,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,4
2tJulUYLDKOg9XrtVkMgcJ,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,4
0RUGuh2uSNFJpGMSsD1F5C,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,4
22PMfvdz35fFKYnJyMn077,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,4
02VBYrHfVwfEWXk5DXyf0T,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4
1ExfPZEiahqhLyajhybFeS,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,4
0vbtURX4qv1l7besfwmnD8,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,4
2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4
2qE3sj3jXj44kbCIU7bkIn,0.84,0.504,7,-4.277,0,0.15,0.15,0.0,0.164,0.79,129.014,4
6jg5SRvdGxvJ0DzNV0UqEK,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,4
7zzoxJbgjme3366mOp5UnH,0.637,0.318,10,-10.07,1,0.0716,0.622,1.58e-06,0.125,0.383,74.11,4
0UCPhf8taREU3GMhFMoNKN,0.723,0.64,0,-6.006,1,0.0389,0.122,5.06e-06,0.204,0.456,136.034,4
7neVcKsbivjMDIkdfoao5m,0.626,0.67,7,-5.381,1,0.0534,0.318,0.0,0.0429,0.523,73.422,4
3SOp10shYtVHuZWxVGenUb,0.736,0.688,2,-5.736,1,0.0478,0.207,0.499,0.402,0.36,102.009,4
3nPs9fSYEZAd5rzf0mJG1y,0.599,0.598,11,-4.885,1,0.114,0.012,0.0,0.214,0.267,86.895,4
4tD4BWNlAdBXySN0dP5nQv,0.757,0.675,7,-11.561,0,0.0393,0.0554,3.88e-05,0.0846,0.616,128.988,4
3oCorEb2RJOrGlpRcUy3Bn,0.553,0.368,2,-8.13,1,0.0253,0.692,0.0,0.113,0.192,88.756,4
4IYPM4LsehnnD2gn2junaO,0.559,0.503,0,-9.868,1,0.0367,0.602,0.000588,0.0851,0.258,154.16,4
41wc8u8L3EW2FrNrKyov7b,0.603,0.4,4,-11.227,1,0.0328,0.681,3.18e-05,0.113,0.442,79.949,4
53A4Mu0xA0q2IxUIJEQ8a6,0.474,0.329,3,-10.418,1,0.0438,0.677,0.0,0.0863,0.172,150.021,4
15SEU1n7CB2vMaxXg5CXVY,0.665,0.517,8,-8.366,1,0.0275,0.28,0.241,0.0808,0.0956,122.972,4
2EE9mqxIxNydmT4wS3ddLj,0.659,0.423,7,-8.487,1,0.034,0.647,0.0,0.0925,0.316,77.516,4
5P1iK4w7BySFAVeRANINNY,0.753,0.416,6,-10.035,1,0.0404,0.583,0.0,0.136,0.398,127.904,4
3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
4hGmQboiou09EwhcTWa0H6,0.67,0.562,5,-7.653,0,0.233,0.252,0.0,0.242,0.18,97.919,4
7Ezwtgfw7khBrpvaNPtMoT,0.414,0.807,10,-4.12,0,0.348,0.0428,0.0,0.822,0.409,175.158,4
7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,4
1LYYsrjs2VIKB8t534B3cm,0.762,0.696,5,-4.795,0,0.126,0.0172,1.33e-06,0.22,0.532,147.123,4
5mqzhMuUpvnMfwNz6iepmO,0.618,0.845,2,0.175,1,0.132,0.114,0.0,0.415,0.486,171.921,4
2z4pcBLQXF2BXKFvd0BuB6,0.845,0.709,10,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,4
76IkF7pA7RscjDTvOFT4vb,0.535,0.794,0,-4.933,1,0.161,0.102,1.52e-05,0.144,0.799,203.712,4
203uVLn0YRikqOgI4axq8n,0.761,0.773,11,-4.57,1,0.238,0.152,0.0,0.63,0.947,141.174,4
1MUL6DO2gVimj2YrVedubd,0.449,0.597,9,-4.401,0,0.14,0.347,1.03e-05,0.197,0.505,134.598,5
7ygpwy2qP3NbrxVkHvUhXY,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,4
12dU3vAh6AFoJkisorfoUl,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,4
0SlpFHdk4UHBDzCEoXzy14,0.331,0.558,2,-5.506,1,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,4
2A7GGXmTlXuH9LOvBXgOX4,0.293,0.817,2,-3.786,1,0.039,0.458,0.0509,0.355,0.138,150.249,4
6TlQ5fbojNRuG0hPQMbxeW,0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,4
5WTPhYmwwojFP73O7p3Izi,0.194,0.825,7,-2.605,1,0.041,0.0864,0.00284,0.182,0.35,169.974,4
4jJfa4mO5JjV9Tz2aAxE2M,0.359,0.913,9,-2.865,1,0.0391,6.31e-05,0.0121,0.0954,0.589,104.058,4
57bbMdaWpthoPTfuU9TFvQ,0.588,0.435,4,-10.845,1,0.0268,0.787,0.0,0.0801,0.305,88.068,4
60QLLec3yKDwloXCyummPy,0.484,0.905,9,-3.506,1,0.0481,0.146,1.13e-06,0.24,0.486,125.414,4
2tBxJ43XiwEzhf7Xalc5UG,0.491,0.561,2,-6.396,1,0.0279,0.274,2.16e-06,0.23,0.543,134.881,4
5ghIJDpPoe3CfHMGu71E6T,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4
4P5KoWXOxwuobLmHXLMobV,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
11LmqTE2naFULdEP94AUBa,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4
2SHTKB8YYlawTGIuJ2b2ok,0.413,0.875,6,-7.48,0,0.031,5.13e-06,0.00058,0.209,0.575,131.951,4
2YodwKJnbPyNKe8XXSE9V7,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,4
1nFtiJxYdhtFfFtfXBv06s,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4
5gRcv46AMTrosmTOqrOV3Q,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4
15VRO9CQwMpbqUYA7e6Hwg,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
1Ic9pKxGSJGM0LKeqf6lGe,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,4
30HCB1FoE77IfGRyNv4eFq,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4
0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,4
0obBFrPYkSoBJbvHfUIhkv,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,4
1V4jC0vJ5525lEF1bFgPX2,0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,4
48kwdkeHEJEuMzcKklPv5b,0.6,0.877,5,-4.351,1,0.165,0.00213,0.0,0.413,0.55,133.998,4
288EugdWdu9RZNh8EYXV0n,0.59,0.824,7,-3.997,0,0.386,0.000826,1.11e-06,0.636,0.385,130.086,4
0Rdfu7NQubmGmYz90usRCU,0.73,0.9,7,-3.339,0,0.052,0.0761,0.0,0.238,0.896,128.083,4
2sPva3d85R7yKf60y7QZpD,0.607,0.807,0,-6.548,0,0.126,0.0067,1.18e-06,0.251,0.565,128.046,4
2X2VqQsOFE2TxXTLHu63K2,0.77,0.941,11,-4.808,0,0.0667,0.044,0.00133,0.0482,0.489,128.008,4
1vaUxfrERQIQfJ1wBTmeRE,0.944,0.477,6,-7.331,0,0.33,0.00311,6.81e-05,0.109,0.737,127.965,4
